0	-5558.894000
1	-6986.689000
2	-5830.281000
3	3807.207000
4	-10046.940000
5	20527.378000
6	-13627.667000
7	-8412.592000
8	-2844.097000
9	9222.038000
10	-2510.421000
11	-3160.883000
12	-2577.411000
13	-3421.881000
14	-10237.882000
15	-9124.329000
16	-9187.355000
17	-1446.703000
18	-270.980000
19	-8602.828000
20	11571.409000
21	-4287.623000
22	-9577.623000
23	2328.260000
24	-11799.353000
25	1191.306000
26	-12062.163000
27	1541.193000
28	15860.998000
29	6745.844000
30	-4738.789000
31	-2363.756000
32	-1932.681000
33	-1655.676000
34	-3081.591000
35	-219.433000
36	8040.896000
37	-2868.301000
38	7808.923000
39	-12581.573000
40	-14121.929000
41	7724.673000
42	-3055.666000
43	-4012.728000
44	-3301.661000
45	1557.722000
46	-6719.994000
47	7182.163000
48	12975.522000
49	1937.506000
50	1615.819000
51	-14391.616000
52	-7191.053000
53	3964.572000
54	2943.230000
55	1807.977000
56	4027.898000
57	-5086.038000
58	27256.747000
59	-7194.352000
60	3218.722000
61	8460.813000
62	-8749.559000
63	-13462.011000
64	9969.909000
65	2204.573000
66	9762.212000
67	-11934.078000
68	-4051.668000
69	8287.929000
70	28868.753000
71	5458.377000
72	-14384.681000
73	2241.013000
74	-5845.174000
75	-8950.685000
76	-5018.459000
77	-17295.730000
78	-12.492000
79	6228.607000
80	8740.959000
81	16058.901000
82	4217.757000
83	6659.168000
84	8193.854000
85	5290.275000
86	13868.622000
87	-1768.919000
88	3531.628000
89	9212.247000
90	-4344.623000
91	8513.900000
92	16740.269000
93	-12138.715000
94	1827.582000
95	15653.177000
96	-20018.121000
97	-6664.323000
98	-8807.614000
99	-9442.815000
100	24278.222000
101	-6003.279000
102	-17719.005000
103	11315.632000
104	2428.198000
105	10827.585000
106	-9720.128000
107	172.052000
108	-9812.331000
109	15975.472000
110	-7951.790000
111	-990.809000
112	2235.536000
113	-8286.609000
114	-593.018000
115	9051.084000
116	-801.560000
117	-6356.390000
118	-6538.599000
119	9510.081000
120	-10990.689000
121	-9762.439000
122	17580.078000
123	-5442.489000
124	-910.592000
125	6419.463000
126	-13499.582000
127	-1268.973000
128	-7212.968000
129	6533.069000
130	3512.991000
131	21214.064000
132	9034.720000
133	16535.302000
134	998.666000
135	-1843.927000
136	11320.850000
137	-5575.689000
138	12872.298000
139	12894.138000
140	-9860.987000
141	21755.743000
142	8555.174000
143	407.612000
144	4916.006000
145	-5489.150000
146	-8962.084000
147	-9767.185000
148	-11008.873000
149	-1353.266000
150	-11125.886000
151	3363.256000
152	1354.151000
153	-1284.853000
154	-7542.916000
155	-5582.043000
156	-7216.982000
157	-14439.166000
158	4850.814000
159	-12796.320000
160	10525.179000
161	-5621.762000
162	-8450.516000
163	-11653.583000
164	14242.557000
165	1019.151000
166	6628.201000
167	-5056.671000
168	-4695.025000
169	46.956000
170	-8191.899000
171	-1159.273000
172	13181.386000
173	21580.490000
174	-155.066000
175	-2948.345000
176	924.998000
177	-9907.963000
178	-3750.622000
179	-9138.931000
180	3901.962000
181	-7704.009000
182	15935.382000
183	6859.283000
184	-14179.864000
185	-961.264000
186	-5399.745000
187	1292.835000
188	-1651.821000
189	2553.572000
190	-3813.110000
191	5644.008000
192	-7751.836000
193	2125.760000
194	-12885.277000
195	-3563.201000
196	-7055.852000
197	-9221.863000
198	-18407.880000
199	654.387000
200	27171.862000
201	-6743.083000
202	650.719000
203	11231.107000
204	4515.394000
205	438.066000
206	-661.855000
207	1981.681000
208	11225.703000
209	-819.920000
210	4863.449000
211	-12133.619000
212	4950.979000
213	1153.944000
214	3130.063000
215	-1406.933000
216	-25812.578000
217	-11763.557000
218	-8002.845000
219	-2567.350000
220	-15301.189000
221	-5651.091000
222	-13942.119000
223	-1806.599000
224	-3831.892000
225	-10362.586000
226	-4229.705000
227	14965.354000
228	4978.701000
229	16692.896000
230	-3924.887000
231	5880.630000
232	19259.550000
233	-15419.719000
234	-18845.539000
235	-3161.347000
236	13434.619000
237	-5280.006000
238	-21586.688000
239	-10215.065000
240	6493.356000
241	4976.334000
242	-1073.441000
243	800.132000
244	-4214.342000
245	4557.530000
246	11463.707000
247	16877.411000
248	11941.726000
249	-2743.590000
250	-3814.209000
251	-16123.207000
252	-3892.837000
253	3022.625000
254	1729.184000
255	6628.203000
256	16798.104000
257	-5119.428000
258	-6125.463000
259	-2420.449000
260	-458.959000
261	22585.742000
262	-10739.292000
263	-699.301000
264	-4031.119000
265	6226.938000
266	-3276.040000
267	4827.520000
268	-2493.272000
269	8914.533000
270	7612.662000
271	-13296.807000
272	-13126.770000
273	14467.402000
274	6366.124000
275	6503.750000
276	5025.703000
277	7430.547000
278	2306.267000
279	-9337.331000
280	-20121.242000
281	-812.920000
282	-4955.965000
283	-17284.672000
284	552.122000
285	-11682.448000
286	-3846.528000
287	6719.844000
288	-12579.149000
289	-6420.005000
290	-22976.858000
291	2209.612000
292	-23019.156000
293	-5471.195000
294	-21765.983000
295	-16763.757000
296	24708.491000
297	7956.814000
298	6530.754000
299	-13012.535000
300	12973.633000
301	-2310.700000
302	24007.914000
303	10200.926000
304	2152.408000
305	-10105.567000
306	-15403.467000
307	10335.642000
308	-4906.540000
309	18330.348000
310	21614.971000
311	2101.949000
312	9729.595000
313	9359.448000
314	10149.700000
315	398.335000
316	-22086.569000
317	8349.067000
318	18673.008000
319	3149.550000
320	7828.089000
321	1768.803000
322	-6693.354000
323	5151.536000
324	-5242.205000
325	-8502.785000
326	-1217.937000
327	3962.526000
328	-3649.584000
329	-3825.194000
330	-409.377000
331	-2128.703000
332	2517.575000
333	14926.952000
334	3099.648000
335	-4671.986000
336	-3357.918000
337	98.236000
338	15636.206000
339	-9230.638000
340	-5499.821000
341	18101.528000
342	-13118.051000
343	611.845000
344	3242.515000
345	-3071.595000
346	20.316000
347	-8576.605000
348	20955.526000
349	455.344000
350	-248.779000
351	-1394.551000
352	-5949.377000
353	-13224.142000
354	-2884.679000
355	7805.810000
356	3920.644000
357	1210.852000
358	-21743.406000
359	-19577.581000
360	257.629000
361	9017.958000
362	19505.816000
363	-6340.976000
364	9749.571000
365	-16716.438000
366	-9858.667000
367	13519.698000
368	-17720.345000
369	13457.453000
370	-5983.089000
371	9780.477000
372	6576.257000
373	-2536.294000
374	3957.136000
375	-16317.698000
376	-179.799000
377	4640.156000
378	-2909.309000
379	2702.088000
380	2845.868000
381	18493.235000
382	-860.553000
383	23517.175000
384	4945.641000
385	-5350.885000
386	-8194.157000
387	10253.473000
388	6606.822000
389	7622.258000
390	-8064.626000
391	-9706.058000
392	13561.010000
393	-4016.074000
394	-7031.108000
395	20256.876000
396	7300.196000
397	-5090.966000
398	-3381.839000
399	-15073.629000
400	399.827000
401	4461.752000
402	12548.057000
403	-10726.575000
404	-11950.479000
